principal_components_1,principal_components_2,principal_components_3,Label
-0.08544841834934223,0.31388106088004886,0.004533791724991327,1
0.1133245944746243,-0.8109681736557972,-0.14320304460919084,1
1.951702975093984,0.22913368363406905,0.24227463985527922,1
-0.26920258820279297,-0.10455754184143227,-0.005874455998999335,1
-1.0395969689918518,0.3344250190064801,-0.37933990192295675,0
-0.006536705274979691,-0.4268811060496542,0.06946000829350672,1
-0.6985374012654193,0.11459805546002198,0.07319478356433343,0
0.128205751502568,-0.13080825023947878,0.5271319872752546,1
0.06095305492993878,0.24713056746739995,0.21823247868831064,1
-0.9308750230481371,-0.11637814589199112,0.16709226105356834,1
0.9483703564272931,-0.5031348556919325,-0.38126765785283157,1
-0.3938018225771743,0.22015803822786195,-0.1889202839888522,1
-0.8350278016081697,0.5218119247820946,0.0941232943146803,1
0.2209407939390663,-0.005061301462571507,0.03207993824564176,0
0.9373565545684508,-0.1472629349240413,-0.16858776673429948,0
0.36860493966187985,-0.8540895604696798,0.26286038176207954,1
0.31057403405717166,-0.24083731355104634,-0.015711926684358415,1
-0.3004753456145384,-0.8817106631657751,-0.029548546762595933,1
1.1014977045845307,-0.6516727551019179,-0.42745889540837034,0
-1.263563864181154,0.31484861365465355,-0.07580799748993788,1
-0.19229706933131496,0.3656792506229413,-0.2745735802394965,0
-0.7743418637758438,0.5469659608403805,0.033346738676273226,1
0.5122340043012118,-0.29325997355518824,-0.02896653962610931,0
0.8348219253931474,-0.7368659641760658,-0.0369043899494559,1
3.2295947453336713,-0.1341374559026391,-0.2032704330159759,0
