mean_1,mean_2,mean_3,mean_4,mean_5,Global_Maximum,Global_Maximum_Interval,Count_Local_Max_1,Count_Local_Max_2,Count_Local_Max_3,Count_Local_Max_4,Count_Local_Max_5,Count_Local_Min_1,Count_Local_Min_2,Count_Local_Min_3,Count_Local_Min_4,Count_Local_Min_5,Diff_Local_Max_Min_Interval_1,Diff_Local_Max_Min_Interval_2,Diff_Local_Max_Min_Interval_3,Diff_Local_Max_Min_Interval_4,Diff_Local_Max_Min_Interval_5,CGM_Displacement_Interval_1,CGM_Displacement_Interval_2,CGM_Displacement_Interval_3,CGM_Displacement_Interval_4,CGM_Displacement_Interval_5,CGM_Velocity_Interval_1,CGM_Velocity_Interval_2,CGM_Velocity_Interval_3,CGM_Velocity_Interval_4,CGM_Velocity_Interval_5,Label
163.0,112.0,72.83333333333333,71.83333333333333,93.33333333333333,177.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,69.0,32.0,47.0,21.0,-19.0,-24.0,6.4,9.4,4.2,-3.8,-4.0,0
107.5,96.83333333333333,141.66666666666666,162.0,148.83333333333334,177.0,4,0,0,1,0,1,0,1,0,2,0,0.0,0.0,61.0,0.0,3.0,11.0,-12.0,-52.0,27.0,17.0,2.2,-2.4,-10.4,5.4,2.8333333333333335,1
203.83333333333334,216.66666666666666,223.0,224.66666666666666,263.3333333333333,273.0,5,1,2,1,1,1,1,2,2,1,0,37.0,12.0,4.0,0.0,11.0,-26.0,11.0,4.0,-42.0,16.0,-5.2,2.2,0.8,-8.4,2.6666666666666665,0
185.5,191.0,165.16666666666666,122.66666666666667,130.83333333333334,197.0,2,1,1,0,0,1,1,0,0,1,0,0.0,14.0,0.0,0.0,5.0,8.0,-9.0,43.0,2.0,-5.0,1.6,-1.8,8.6,0.4,-0.8333333333333334,0
220.83333333333334,178.5,150.16666666666666,136.0,108.0,232.0,1,1,0,1,0,0,1,0,2,0,1,3.0,0.0,1.0,0.0,133.0,22.0,41.0,11.0,17.0,27.0,4.4,8.2,2.2,3.4,4.5,0
236.0,202.16666666666666,143.16666666666666,114.83333333333333,118.16666666666667,240.0,1,2,0,0,2,1,1,0,0,2,0,0.0,0.0,0.0,9.0,0.0,10.0,39.0,62.0,-6.0,5.0,2.0,7.8,12.4,-1.2,0.8333333333333334,0
191.33333333333334,180.83333333333334,140.16666666666666,154.0,191.33333333333334,208.0,5,1,0,1,1,1,1,0,1,2,0,8.0,0.0,44.0,3.0,66.0,-4.0,21.0,1.0,18.0,-57.0,-0.8,4.2,0.2,3.6,-9.5,1
96.83333333333333,83.0,78.83333333333333,142.16666666666666,247.83333333333334,101.0,1,3,0,0,0,0,1,2,0,0,0,10.0,0.0,0.0,0.0,0.0,-10.0,33.0,-29.0,-83.0,-80.0,-2.0,6.6,-5.8,-16.6,-13.333333333333334,0
167.33333333333334,109.66666666666667,85.0,72.0,87.16666666666667,198.0,1,0,0,0,0,0,0,0,0,2,0,99.0,0.0,0.0,0.0,0.0,58.0,29.0,16.0,4.0,-22.0,11.6,5.8,3.2,0.8,-3.6666666666666665,1
265.3333333333333,292.3333333333333,286.8333333333333,257.8333333333333,227.33333333333334,298.0,2,0,2,1,0,0,0,2,1,0,1,0.0,2.0,4.0,0.0,0.0,-39.0,4.0,14.0,28.0,0.0,-7.8,0.8,2.8,5.6,0.0,0
235.83333333333334,248.0,276.0833333333333,258.0,213.0,283.0,3,0,1,1,1,0,1,1,0,1,1,0.0,6.0,25.0,2.0,0.0,0.0,-5.0,-25.0,53.0,23.0,0.0,-1.0,-5.0,10.6,3.8333333333333335,0
175.5,180.16666666666666,195.5,221.16666666666666,202.66666666666666,232.0,4,1,1,0,1,0,0,1,1,0,0,22.0,17.0,0.0,24.0,0.0,-20.0,-10.0,-15.0,-19.0,33.0,-4.0,-2.0,-3.0,-3.8,5.5,0
352.3333333333333,380.0,376.3333333333333,362.1666666666667,315.8333333333333,383.0,2,0,3,1,1,0,1,1,3,0,0,0.0,7.0,1.0,2.0,0.0,-24.0,-6.0,5.0,23.0,46.0,-4.8,-1.2,1.0,4.6,7.666666666666667,0
196.0,196.0,179.0,157.16666666666666,164.0,203.0,3,0,1,1,1,0,0,1,1,1,0,0.0,7.0,5.0,16.0,0.0,0.0,0.0,35.0,-13.0,0.0,0.0,0.0,7.0,-2.6,0.0,0
158.5,168.83333333333334,191.0,229.0,269.3333333333333,173.0,2,1,1,0,0,0,1,1,0,0,0,21.0,11.0,0.0,0.0,0.0,-19.0,-10.0,-27.0,-36.0,-31.0,-3.8,-2.0,-5.4,-7.2,-5.166666666666667,1
182.83333333333334,193.5,179.16666666666666,157.66666666666666,168.66666666666666,208.0,2,2,1,2,0,1,1,0,1,1,0,13.0,36.0,9.0,0.0,12.0,0.0,-33.0,15.0,33.0,-9.0,0.0,-6.6,3.0,6.6,-1.5,0
292.5,287.8333333333333,295.0,273.0,268.0,312.0,1,0,2,1,0,0,1,2,0,1,0,0.0,4.0,18.0,0.0,44.0,29.0,-1.0,-6.0,17.0,0.0,5.8,-0.2,-1.2,3.4,0.0,1
166.16666666666666,189.66666666666666,187.0,180.33333333333334,173.0,198.0,2,0,2,0,1,0,0,0,1,2,0,0.0,18.0,0.0,2.0,0.0,-17.0,-18.0,17.0,-2.0,0.0,-3.4,-3.6,3.4,-0.4,0.0,1
172.33333333333334,163.33333333333334,147.16666666666666,137.83333333333334,152.5,187.0,1,2,1,1,1,0,2,1,3,1,0,21.0,3.0,2.0,8.0,0.0,-20.0,12.0,25.0,-7.0,-20.0,-4.0,2.4,5.0,-1.4,-3.3333333333333335,0
232.66666666666666,192.83333333333334,196.16666666666666,160.33333333333334,125.66666666666667,251.0,1,0,0,1,0,0,0,2,0,0,0,0.0,0.0,12.0,139.0,0.0,37.0,16.0,-3.0,41.0,28.0,7.4,3.2,-0.6,8.2,4.666666666666667,1
217.5,195.66666666666666,150.5,120.0,136.16666666666666,221.0,1,1,1,1,1,1,0,1,1,1,0,10.0,1.0,3.0,0.0,27.0,-7.0,34.0,39.0,28.0,-23.0,-1.4,6.8,7.8,5.6,-3.8333333333333335,1
90.16666666666667,83.5,108.66666666666667,156.33333333333334,173.66666666666666,165.0,4,0,0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,21.0,0.0,23.0,-5.0,-46.0,-16.0,-34.0,4.6,-1.0,-9.2,-3.2,-5.666666666666667,1
217.5,199.66666666666666,189.16666666666666,276.0,354.5,356.0,5,2,1,1,0,1,2,2,1,0,1,1.0,0.0,1.0,0.0,2.0,4.0,31.0,-33.0,-90.0,-2.0,0.8,6.2,-6.6,-18.0,-0.3333333333333333,1
143.0,156.0,187.0,184.83333333333334,177.0,197.0,3,1,1,2,1,0,0,2,1,1,0,21.0,7.0,32.0,2.0,0.0,-20.0,-5.0,-32.0,19.0,0.0,-4.0,-1.0,-6.4,3.8,0.0,1
74.66666666666667,88.0,111.66666666666667,155.83333333333334,165.5,169.0,5,2,0,0,1,2,1,0,0,1,0,3.0,0.0,0.0,26.0,1.0,2.0,-15.0,-30.0,-26.0,8.0,0.4,-3.0,-6.0,-5.2,1.3333333333333333,0
143.33333333333334,119.83333333333333,53.0,54.333333333333336,80.5,167.0,1,2,0,0,0,0,0,1,0,1,0,46.0,0.0,0.0,0.0,0.0,-46.0,114.0,0.0,-6.0,-32.0,-9.2,22.8,0.0,-1.2,-5.333333333333333,0
165.33333333333334,175.83333333333334,172.33333333333334,173.33333333333334,179.66666666666666,185.0,5,0,3,0,0,2,0,1,1,0,0,0.0,7.0,0.0,0.0,4.0,-12.0,-7.0,15.0,-10.0,10.0,-2.4,-1.4,3.0,-2.0,1.6666666666666667,0
191.16666666666666,169.0,165.5,153.33333333333334,152.5,194.0,1,2,0,1,1,0,1,1,2,0,1,6.0,0.0,2.0,12.0,0.0,-6.0,14.0,32.0,-12.0,-7.0,-1.2,2.8,6.4,-2.4,-1.1666666666666667,0
44.5,100.0,155.0,196.33333333333334,208.16666666666666,207.0,4,0,0,1,1,1,1,0,0,1,1,0.0,0.0,46.0,27.0,0.0,-18.0,-63.0,-41.0,-23.0,-9.0,-3.6,-12.6,-8.2,-4.6,-1.5,0
210.33333333333334,184.66666666666666,150.66666666666666,118.0,100.66666666666667,220.0,1,1,0,0,0,3,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,16.0,34.0,24.0,31.0,1.0,3.2,6.8,4.8,6.2,0.16666666666666666,0
166.0,187.5,228.0,232.0,254.33333333333334,254.0,5,1,0,2,1,1,2,0,2,0,2,0.0,0.0,12.0,31.0,0.0,-3.0,-40.0,-9.0,-19.0,-5.0,-0.6,-8.0,-1.8,-3.8,-0.8333333333333334,1
203.66666666666666,142.33333333333334,126.5,115.83333333333333,107.66666666666667,224.0,1,0,1,1,2,1,0,1,1,2,1,0.0,2.0,0.0,3.0,4.0,52.0,19.0,25.0,-3.0,5.0,10.4,3.8,5.0,-0.6,0.8333333333333334,0
330.3333333333333,290.0,219.0,163.83333333333334,123.0,342.0,1,2,2,0,1,0,1,2,1,0,1,15.0,0.0,0.0,12.0,0.0,2.0,47.0,78.0,50.0,-14.0,0.4,9.4,15.6,10.0,-2.3333333333333335,1
99.0,142.5,198.66666666666666,157.5,141.5,215.0,3,0,1,1,1,0,0,1,0,1,1,0.0,4.0,46.0,0.0,0.0,-47.0,-15.0,-46.0,65.0,-29.0,-9.4,-3.0,-9.2,13.0,-4.833333333333333,1
187.16666666666666,188.66666666666666,192.66666666666666,185.33333333333334,217.0,230.0,5,2,1,2,1,1,2,1,1,1,0,6.0,0.0,3.0,0.0,38.0,-6.0,-5.0,7.0,15.0,-26.0,-1.2,-1.0,1.4,3.0,-4.333333333333333,0
186.16666666666666,201.16666666666666,223.0,258.8333333333333,258.1666666666667,270.0,4,0,1,0,1,0,0,0,1,0,0,0.0,23.0,0.0,22.0,0.0,-10.0,-23.0,-28.0,-22.0,23.0,-2.0,-4.6,-5.6,-4.4,3.8333333333333335,0
174.0,173.16666666666666,192.0,177.16666666666666,143.5,202.0,4,2,1,1,0,0,2,2,1,0,1,0.0,24.0,17.0,49.0,0.0,14.0,-21.0,-12.0,37.0,27.0,2.8,-4.2,-2.4,7.4,4.5,1
238.33333333333334,223.0,215.0,217.83333333333334,211.5,249.0,1,1,1,1,2,0,0,1,1,1,1,20.0,3.0,16.0,10.0,0.0,-4.0,9.0,-12.0,-8.0,5.0,-0.8,1.8,-2.4,-1.6,0.8333333333333334,0
162.0,119.5,65.66666666666667,76.5,132.66666666666666,190.0,1,0,1,0,0,1,1,0,1,0,0,0.0,7.0,0.0,50.0,26.0,60.0,11.0,60.0,-58.0,-23.0,12.0,2.2,12.0,-11.6,-3.8333333333333335,0
161.0,177.0,209.16666666666666,178.33333333333334,120.0,222.0,3,0,0,1,0,2,2,0,0,1,1,0.0,0.0,26.0,0.0,1.0,-9.0,-22.0,-17.0,63.0,13.0,-1.8,-4.4,-3.4,12.6,2.1666666666666665,1
223.0,209.66666666666666,193.33333333333334,200.16666666666666,202.5,227.0,2,2,0,1,0,2,2,0,1,1,0,8.0,0.0,37.0,0.0,10.0,6.0,34.0,-28.0,20.0,7.0,1.2,6.8,-5.6,4.0,1.1666666666666667,0
309.1666666666667,300.1666666666667,266.8333333333333,210.16666666666666,194.66666666666666,310.0,1,3,0,0,0,1,1,0,0,2,1,2.0,0.0,0.0,0.0,3.0,0.0,15.0,40.0,45.0,-11.0,0.0,3.0,8.0,9.0,-1.8333333333333333,1
186.16666666666666,186.83333333333334,193.5,227.33333333333334,247.5,233.0,4,2,2,1,1,0,2,2,2,1,0,1.0,14.0,0.0,19.0,0.0,10.0,-12.0,0.0,-15.0,-24.0,2.0,-2.4,0.0,-3.0,-4.0,0
217.33333333333334,185.16666666666666,123.16666666666667,93.83333333333333,121.83333333333333,223.0,1,1,0,0,0,0,1,0,0,1,0,4.0,0.0,0.0,88.0,0.0,9.0,45.0,56.0,-11.0,-29.0,1.8,9.0,11.2,-2.2,-4.833333333333333,0
324.8333333333333,284.3333333333333,186.16666666666666,100.66666666666667,126.66666666666667,333.0,1,1,1,0,1,0,0,1,0,2,0,1.0,2.0,0.0,4.0,0.0,23.0,34.0,95.0,1.0,-24.0,4.6,6.8,19.0,0.2,-4.0,1
308.0,310.6666666666667,303.3333333333333,305.5,265.3333333333333,321.0,2,1,1,1,1,0,0,2,1,1,0,0.0,15.0,33.0,2.0,0.0,0.0,-13.0,-5.0,23.0,44.0,0.0,-2.6,-1.0,4.6,7.333333333333333,0
170.16666666666666,210.83333333333334,294.0,315.8333333333333,349.1666666666667,315.0,3,0,0,1,0,0,1,0,0,1,0,0.0,0.0,53.0,0.0,0.0,-13.0,-59.0,-49.0,-26.0,-21.0,-2.6,-11.8,-9.8,-5.2,-3.5,1
251.0,264.5,200.5,136.0,124.33333333333333,274.0,2,1,0,0,1,0,0,0,0,1,1,42.0,0.0,0.0,0.0,0.0,-37.0,25.0,88.0,8.0,4.0,-7.4,5.0,17.6,1.6,0.6666666666666666,1
228.16666666666666,219.33333333333334,180.83333333333334,135.16666666666666,135.66666666666666,239.0,2,1,0,0,1,0,0,0,0,2,1,17.0,0.0,0.0,8.0,0.0,-12.0,35.0,36.0,10.0,-15.0,-2.4,7.0,7.2,2.0,-2.5,1
124.66666666666667,142.5,142.0,142.0,142.0,147.0,1,1,0,0,0,0,1,1,0,0,0,41.0,0.0,0.0,0.0,0.0,-40.0,3.0,0.0,0.0,0.0,-8.0,0.6,0.0,0.0,0.0,1
165.83333333333334,144.66666666666666,132.33333333333334,112.0,91.83333333333333,179.0,1,0,1,2,1,0,0,2,1,0,1,84.0,3.0,3.0,0.0,0.0,25.0,11.0,18.0,30.0,-2.0,5.0,2.2,3.6,6.0,-0.3333333333333333,1
85.83333333333333,113.33333333333333,80.66666666666667,96.66666666666667,128.5,131.0,5,0,2,0,0,2,1,0,1,0,1,0.0,10.0,0.0,0.0,6.0,-23.0,5.0,22.0,-38.0,-4.0,-4.6,1.0,4.4,-7.6,-0.6666666666666666,0
236.33333333333334,290.1666666666667,320.3333333333333,315.0,295.5,324.0,3,1,0,1,1,0,1,0,1,0,2,0.0,0.0,8.0,1.0,0.0,-18.0,-50.0,-8.0,14.0,10.0,-3.6,-10.0,-1.6,2.8,1.6666666666666667,0
370.6666666666667,345.5,309.5,240.5,148.0,376.0,1,2,0,1,0,0,1,0,1,0,0,5.0,0.0,3.0,0.0,0.0,6.0,35.0,28.0,91.0,42.0,1.2,7.0,5.6,18.2,7.0,0
153.0,159.66666666666666,162.83333333333334,179.5,191.5,211.0,5,1,2,1,0,1,1,1,1,0,0,10.0,4.0,9.0,0.0,5.0,-10.0,-3.0,-8.0,-36.0,33.0,-2.0,-0.6,-1.6,-7.2,5.5,0
309.5,285.0,264.8333333333333,238.66666666666666,194.5,312.0,1,1,1,0,1,0,0,1,1,0,1,0.0,4.0,0.0,1.0,124.0,10.0,9.0,36.0,18.0,30.0,2.0,1.8,7.2,3.6,5.0,0
83.83333333333333,130.66666666666666,182.83333333333334,197.0,113.16666666666667,215.0,4,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,-22.0,-45.0,-54.0,47.0,52.0,-4.4,-9.0,-10.8,9.4,8.666666666666666,1
246.33333333333334,269.3333333333333,217.16666666666666,163.66666666666666,129.33333333333334,281.0,2,0,2,0,0,1,1,1,0,0,1,0.0,4.0,0.0,116.0,2.0,-24.0,30.0,42.0,41.0,8.0,-4.8,6.0,8.4,8.2,1.3333333333333333,1
81.83333333333333,80.0,85.66666666666667,91.16666666666667,104.0,91.0,4,3,0,1,1,0,1,1,0,2,0,0.0,0.0,7.0,1.0,0.0,1.0,-2.0,-6.0,-3.0,-17.0,0.2,-0.4,-1.2,-0.6,-2.8333333333333335,0
347.1666666666667,364.5,391.8333333333333,399.5,389.0,400.0,3,1,3,2,1,2,1,2,1,1,1,10.0,6.0,30.0,0.0,0.0,-2.0,-1.0,-27.0,3.0,11.0,-0.4,-0.2,-5.4,0.6,1.8333333333333333,1
177.5,208.16666666666666,228.16666666666666,247.33333333333334,281.8333333333333,276.0,5,1,1,1,1,1,1,0,2,0,2,3.0,36.0,25.0,39.0,4.0,-5.0,-35.0,-18.0,-35.0,-35.0,-1.0,-7.0,-3.6,-7.0,-5.833333333333333,0
265.0,208.33333333333334,118.0,62.333333333333336,57.0,274.0,1,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,3.0,25.0,75.0,61.0,32.0,-12.0,5.0,15.0,12.2,6.4,-2.0,1
185.0,168.33333333333334,180.33333333333334,194.5,212.83333333333334,199.0,4,0,0,1,1,0,1,0,1,1,0,0.0,0.0,4.0,12.0,0.0,56.0,-13.0,-4.0,-12.0,-17.0,11.2,-2.6,-0.8,-2.4,-2.8333333333333335,0
139.33333333333334,184.33333333333334,173.83333333333334,147.66666666666666,182.0,192.0,2,0,1,1,1,1,0,2,0,1,1,0.0,19.0,4.0,41.0,19.0,-41.0,-8.0,32.0,-23.0,-14.0,-8.2,-1.6,6.4,-4.6,-2.3333333333333335,1
74.66666666666667,70.33333333333333,101.0,132.83333333333334,165.5,138.0,4,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,18.0,0.0,39.0,-33.0,-16.0,-20.0,-36.0,7.8,-6.6,-3.2,-4.0,-6.0,0
98.66666666666667,100.33333333333333,109.5,97.16666666666667,82.33333333333333,114.0,3,0,0,1,1,0,2,0,1,1,0,0.0,0.0,2.0,2.0,0.0,18.0,-14.0,10.0,28.0,-17.0,3.6,-2.8,2.0,5.6,-2.8333333333333335,0
247.66666666666666,278.1666666666667,289.8333333333333,264.8333333333333,176.83333333333334,300.0,3,1,1,0,1,0,1,0,1,0,0,4.0,46.0,0.0,1.0,0.0,-4.0,-44.0,15.0,59.0,65.0,-0.8,-8.8,3.0,11.8,10.833333333333334,0
199.0,225.0,228.5,238.5,264.0,277.0,5,1,1,1,0,1,1,1,3,0,0,6.0,29.0,2.0,0.0,27.0,-6.0,-22.0,0.0,-18.0,-21.0,-1.2,-4.4,0.0,-3.6,-3.5,0
250.0,240.16666666666666,217.33333333333334,192.0,128.5,254.0,1,2,1,2,0,0,1,1,2,0,0,8.0,0.0,4.0,0.0,149.0,-5.0,35.0,3.0,45.0,56.0,-1.0,7.0,0.6,9.0,9.333333333333334,0
300.6666666666667,254.83333333333334,180.16666666666666,115.0,80.33333333333333,311.0,1,0,0,0,0,1,0,0,0,1,1,0.0,0.0,234.0,0.0,0.0,24.0,62.0,50.0,56.0,8.0,4.8,12.4,10.0,11.2,1.3333333333333333,0
369.3333333333333,306.1666666666667,244.0,228.16666666666666,210.66666666666666,372.0,1,2,1,3,0,2,1,1,2,1,1,0.0,1.0,3.0,0.0,5.0,10.0,86.0,11.0,29.0,18.0,2.0,17.2,2.2,5.8,3.0,1
69.83333333333333,126.0,185.5,150.0,61.833333333333336,195.0,3,0,0,1,0,0,1,0,0,0,1,0.0,0.0,29.0,0.0,0.0,-32.0,-54.0,-29.0,80.0,16.0,-6.4,-10.8,-5.8,16.0,2.6666666666666665,1
148.0,141.5,160.83333333333334,210.33333333333334,207.0,220.0,4,3,0,0,1,0,2,2,0,0,0,3.0,0.0,0.0,21.0,0.0,1.0,12.0,-44.0,-21.0,20.0,0.2,2.4,-8.8,-4.2,3.3333333333333335,0
75.83333333333333,135.66666666666666,192.5,171.5,139.5,202.0,3,0,0,1,0,1,0,0,0,0,2,0.0,0.0,28.0,0.0,1.0,-45.0,-46.0,-23.0,27.0,5.0,-9.0,-9.2,-4.6,5.4,0.8333333333333334,1
96.16666666666667,92.83333333333333,87.66666666666667,88.16666666666667,79.83333333333333,105.0,1,1,1,1,1,1,1,1,3,0,2,15.0,0.0,2.0,3.0,2.0,-13.0,13.0,-1.0,6.0,-3.0,-2.6,2.6,-0.2,1.2,-0.5,0
185.16666666666666,214.83333333333334,199.83333333333334,135.5,113.66666666666667,221.0,2,0,2,0,1,0,0,0,0,1,0,0.0,21.0,0.0,0.0,0.0,-27.0,-20.0,43.0,43.0,16.0,-5.4,-4.0,8.6,8.6,2.6666666666666665,1
132.33333333333334,147.16666666666666,155.16666666666666,190.66666666666666,241.0,251.0,5,1,2,0,0,1,1,2,0,0,0,5.0,6.0,0.0,0.0,24.0,-13.0,-3.0,-19.0,-37.0,-12.0,-2.6,-0.6,-3.8,-7.4,-2.0,0
187.16666666666666,169.5,173.16666666666666,131.83333333333334,112.0,201.0,1,1,1,1,1,1,1,1,0,1,1,24.0,10.0,14.0,12.0,7.0,15.0,0.0,8.0,16.0,26.0,3.0,0.0,1.6,3.2,4.333333333333333,1
128.0,152.83333333333334,175.5,237.5,262.3333333333333,266.0,5,0,1,0,0,1,1,1,0,0,0,0.0,16.0,0.0,0.0,2.0,-24.0,6.0,-51.0,-50.0,12.0,-4.8,1.2,-10.2,-10.0,2.0,0
141.0,143.83333333333334,166.16666666666666,166.83333333333334,121.16666666666667,188.0,3,1,0,2,0,0,1,1,0,0,0,14.0,0.0,44.0,0.0,29.0,-7.0,11.0,-44.0,43.0,23.0,-1.4,2.2,-8.8,8.6,3.8333333333333335,1
168.5,138.66666666666666,116.83333333333333,124.83333333333333,127.0,177.0,1,1,0,1,1,0,1,0,1,1,2,0.0,0.0,5.0,21.0,0.0,19.0,26.0,4.0,-19.0,18.0,3.8,5.2,0.8,-3.8,3.0,0
154.0,146.16666666666666,110.16666666666667,78.83333333333333,86.83333333333333,155.0,1,2,2,0,0,2,1,2,0,1,2,1.0,1.0,0.0,67.0,1.0,4.0,4.0,46.0,1.0,-2.0,0.8,0.8,9.2,0.2,-0.3333333333333333,0
153.5,186.16666666666666,191.16666666666666,169.0,179.83333333333334,202.0,3,1,1,1,1,1,1,1,0,2,0,9.0,1.0,1.0,3.0,12.0,-33.0,-16.0,28.0,3.0,-12.0,-6.6,-3.2,5.6,0.6,-2.0,0
43.666666666666664,85.16666666666667,169.83333333333334,269.0,348.0,361.0,5,1,0,0,0,1,2,0,0,0,1,0.0,0.0,0.0,0.0,17.0,11.0,-68.0,-76.0,-79.0,2.0,2.2,-13.6,-15.2,-15.8,0.3333333333333333,0
217.83333333333334,234.0,195.16666666666666,136.0,123.0,242.0,2,1,1,0,0,0,1,0,0,1,0,14.0,15.0,0.0,0.0,0.0,-9.0,0.0,47.0,56.0,-21.0,-1.8,0.0,9.4,11.2,-3.5,1
208.0,235.0,292.6666666666667,305.6666666666667,231.16666666666666,336.0,4,1,0,1,0,0,0,1,0,0,0,37.0,0.0,72.0,0.0,0.0,-37.0,-30.0,-65.0,68.0,73.0,-7.4,-6.0,-13.0,13.6,12.166666666666666,1
224.66666666666666,204.66666666666666,154.66666666666666,157.0,194.5,232.0,1,2,0,1,1,1,0,0,1,2,0,23.0,0.0,7.0,33.0,27.0,-23.0,67.0,2.0,-29.0,-26.0,-4.6,13.4,0.4,-5.8,-4.333333333333333,0
217.83333333333334,263.8333333333333,273.0,287.1666666666667,211.5,318.0,4,0,1,0,1,0,1,0,1,0,1,0.0,32.0,0.0,18.0,0.0,-31.0,-29.0,-28.0,50.0,10.0,-6.2,-5.8,-5.6,10.0,1.6666666666666667,0
238.0,267.0,304.8333333333333,293.8333333333333,236.33333333333334,312.0,3,0,0,2,0,0,0,0,1,0,0,0.0,0.0,13.0,0.0,0.0,-25.0,-36.0,-13.0,29.0,19.0,-5.0,-7.2,-2.6,5.8,3.1666666666666665,1
150.66666666666666,146.83333333333334,149.0,144.83333333333334,122.5,169.0,4,2,1,0,2,1,2,2,0,2,0,2.0,0.0,0.0,1.0,0.0,-1.0,7.0,-28.0,37.0,12.0,-0.2,1.4,-5.6,7.4,2.0,0
158.5,168.83333333333334,191.0,229.0,269.3333333333333,173.0,2,1,1,0,0,0,1,1,0,0,0,21.0,11.0,0.0,0.0,0.0,-19.0,-10.0,-27.0,-36.0,-31.0,-3.8,-2.0,-5.4,-7.2,-5.166666666666667,1
154.16666666666666,165.33333333333334,166.66666666666666,163.33333333333334,178.16666666666666,169.0,2,2,1,2,1,0,2,0,2,3,0,1.0,10.0,4.0,2.0,0.0,-1.0,-9.0,-2.0,0.0,-23.0,-0.2,-1.8,-0.4,0.0,-3.8333333333333335,1
197.0,198.66666666666666,162.5,118.33333333333333,119.33333333333333,205.0,2,2,1,0,1,0,2,1,0,1,2,15.0,6.0,0.0,6.0,0.0,-10.0,12.0,63.0,-3.0,-1.0,-2.0,2.4,12.6,-0.6,-0.16666666666666666,1
203.83333333333334,228.0,217.16666666666666,239.66666666666666,276.6666666666667,281.0,5,1,1,1,0,1,1,0,2,0,0,1.0,16.0,1.0,0.0,9.0,-15.0,-13.0,12.0,-45.0,1.0,-3.0,-2.6,2.4,-9.0,0.16666666666666666,0
138.16666666666666,143.5,148.5,150.83333333333334,163.16666666666666,165.0,5,1,1,1,0,1,1,1,1,1,1,0.0,3.0,4.0,0.0,6.0,-1.0,-4.0,2.0,-13.0,-6.0,-0.2,-0.8,0.4,-2.6,-1.0,0
154.0,146.16666666666666,110.16666666666667,78.83333333333333,86.83333333333333,155.0,1,2,2,0,0,2,1,2,0,1,2,1.0,1.0,0.0,0.0,1.0,4.0,4.0,46.0,1.0,-2.0,0.8,0.8,9.2,0.2,-0.3333333333333333,1
93.83333333333333,97.5,114.33333333333333,147.0,143.0,155.0,5,1,3,0,2,0,1,2,1,1,0,9.0,9.0,0.0,20.0,0.0,12.0,-4.0,-35.0,-18.0,29.0,2.4,-0.8,-7.0,-3.6,4.833333333333333,1
250.5,266.5,256.8333333333333,184.83333333333334,169.0,273.0,2,1,2,0,1,0,1,1,0,1,0,3.0,17.0,0.0,11.0,0.0,4.0,-17.0,52.0,15.0,15.0,0.8,-3.4,10.4,3.0,2.5,1
183.33333333333334,177.0,154.5,86.83333333333333,51.166666666666664,188.0,1,2,2,0,0,0,1,1,0,0,1,2.0,8.0,0.0,0.0,0.0,11.0,-8.0,52.0,50.0,3.0,2.2,-1.6,10.4,10.0,0.5,0
236.66666666666666,157.16666666666666,91.5,63.0,146.33333333333334,255.0,1,0,0,0,0,0,0,0,1,0,0,0.0,70.0,0.0,0.0,0.0,44.0,65.0,65.0,-44.0,-80.0,8.8,13.0,13.0,-8.8,-13.333333333333334,0
286.8333333333333,334.1666666666667,348.5,315.3333333333333,249.66666666666666,351.0,3,0,1,1,0,0,0,0,1,0,0,0.0,31.0,4.0,0.0,0.0,-50.0,-29.0,-1.0,61.0,59.0,-10.0,-5.8,-0.2,12.2,9.833333333333334,1
176.66666666666666,202.83333333333334,235.66666666666666,186.0,117.16666666666667,241.0,3,1,0,1,0,0,1,0,0,0,1,12.0,0.0,12.0,0.0,0.0,-12.0,-38.0,-1.0,81.0,-9.0,-2.4,-7.6,-0.2,16.2,-1.5,1
144.66666666666666,122.16666666666667,129.5,146.66666666666666,126.16666666666667,166.0,1,1,1,0,1,0,1,1,1,0,1,3.0,14.0,28.0,3.0,0.0,43.0,-12.0,-20.0,29.0,-13.0,8.6,-2.4,-4.0,5.8,-2.1666666666666665,0
238.16666666666666,254.66666666666666,255.0,246.33333333333334,201.33333333333334,260.0,3,1,1,2,1,0,2,2,1,1,0,11.0,5.0,6.0,5.0,0.0,-6.0,-2.0,5.0,21.0,52.0,-1.2,-0.4,1.0,4.2,8.666666666666666,0
162.16666666666666,165.83333333333334,165.66666666666666,199.0,191.33333333333334,204.0,4,1,1,0,2,2,1,1,1,1,2,10.0,5.0,0.0,0.0,0.0,-9.0,1.0,-16.0,0.0,10.0,-1.8,0.2,-3.2,0.0,1.6666666666666667,1
